%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1678872182153554724,13690,0,map,0.8724459228515625,-0.9968173828125,0.12500311279296875,-0.0025340307038277388,-0.007009978871792555,0.7068518996238708,0.7073222994804382
1678872182203582981,13697,0,map,0.8727366333007812,-0.972501220703125,0.12472537231445313,-0.0027005947194993496,-0.007632452994585037,0.706490159034729,0.7076765894889832
1678872182253551940,13697,0,map,0.8727366333007812,-0.972501220703125,0.12472537231445313,-0.0027005947194993496,-0.007632452994585037,0.706490159034729,0.7076765894889832
1678872182303567351,13702,0,map,0.872974853515625,-0.954951416015625,0.1244494400024414,-0.0032126985024660826,-0.009340643882751465,0.7064698934555054,0.7076741456985474
1678872182353541901,13702,0,map,0.872974853515625,-0.954951416015625,0.1244494400024414,-0.0032126985024660826,-0.009340643882751465,0.7064698934555054,0.7076741456985474
1678872182403591267,13709,0,map,0.8730431518554688,-0.93088330078125,0.12438343048095703,-0.0024911134969443083,-0.008745753206312656,0.7068210244178772,0.7073339819908142
1678872182453538758,13709,0,map,0.8730431518554688,-0.93088330078125,0.12438343048095703,-0.0024911134969443083,-0.008745753206312656,0.7068210244178772,0.7073339819908142
1678872182503564177,13714,0,map,0.8733902587890625,-0.914074951171875,0.12412454223632813,-0.0028805918991565704,-0.008758696727454662,0.7064961791038513,0.7076568007469177
1678872182553540339,13714,0,map,0.8733902587890625,-0.914074951171875,0.12412454223632813,-0.0028805918991565704,-0.008758696727454662,0.7064961791038513,0.7076568007469177
1678872182603579875,13721,0,map,0.8737999267578125,-0.89099072265625,0.12408013916015626,-0.0018232687143608928,-0.0073585775680840015,0.7056910991668701,0.708479106426239
1678872182653548944,13721,0,map,0.8737999267578125,-0.89099072265625,0.12408013916015626,-0.0018232687143608928,-0.0073585775680840015,0.7056910991668701,0.708479106426239
1678872182703562943,13726,0,map,0.8740967407226562,-0.8747861938476562,0.12397869110107422,-0.0007090548169799149,-0.006187514401972294,0.7053250670433044,0.7088566422462463
1678872182753546464,13726,0,map,0.8740967407226562,-0.8747861938476562,0.12397869110107422,-0.0007090548169799149,-0.006187514401972294,0.7053250670433044,0.7088566422462463
1678872182803574438,13733,0,map,0.8743350219726562,-0.8521946411132812,0.12391307067871093,-0.0007916789618320763,-0.007146431133151054,0.7047997117042542,0.709369957447052
1678872182853538196,13733,0,map,0.8743350219726562,-0.8521946411132812,0.12391307067871093,-0.0007916789618320763,-0.007146431133151054,0.7047997117042542,0.709369957447052
1678872182903564449,13740,0,map,0.8747199096679688,-0.828892333984375,0.12360975646972656,-0.0013124619144946337,-0.006289138458669186,0.7044743299484253,0.7097004055976868
1678872182953539914,13740,0,map,0.8747199096679688,-0.828892333984375,0.12360975646972656,-0.0013124619144946337,-0.006289138458669186,0.7044743299484253,0.7097004055976868
1678872183003570114,13745,0,map,0.874841064453125,-0.81215966796875,0.12375853729248047,0.00017922298866324127,-0.006324389949440956,0.7040845155715942,0.7100879549980164
1678872183053537427,13745,0,map,0.874841064453125,-0.81215966796875,0.12375853729248047,0.00017922298866324127,-0.006324389949440956,0.7040845155715942,0.7100879549980164
1678872183103568324,13752,0,map,0.8752405395507813,-0.7879366455078125,0.12353646850585938,-0.00046891759848222136,-0.006338675506412983,0.7035253047943115,0.7106418013572693
1678872183153541696,13752,0,map,0.8752405395507813,-0.7879366455078125,0.12353646850585938,-0.00046891759848222136,-0.006338675506412983,0.7035253047943115,0.7106418013572693
1678872183203564812,13756,0,map,0.87572802734375,-0.7705529174804687,0.12349108123779297,-0.00047695799730718136,-0.005462140776216984,0.7032272815704346,0.7109439373016357
1678872183253535267,13756,0,map,0.87572802734375,-0.7705529174804687,0.12349108123779297,-0.00047695799730718136,-0.005462140776216984,0.7032272815704346,0.7109439373016357
1678872183303569598,13763,0,map,0.8762489624023437,-0.745839599609375,0.12320856475830078,-0.0008719895267859101,-0.0061589572578668594,0.7034069895744324,0.7107601165771484
1678872183353541424,13763,0,map,0.8762489624023437,-0.745839599609375,0.12320856475830078,-0.0008719895267859101,-0.0061589572578668594,0.7034069895744324,0.7107601165771484
1678872183403561680,13768,0,map,0.8765125122070313,-0.72792919921875,0.12290711212158204,-0.002106659347191453,-0.006671618670225143,0.7033339142799377,0.7108252048492432
1678872183453537941,13768,0,map,0.8765125122070313,-0.72792919921875,0.12290711212158204,-0.002106659347191453,-0.006671618670225143,0.7033339142799377,0.7108252048492432
1678872183503565359,13775,0,map,0.8773526000976563,-0.7035353393554687,0.1227835693359375,-0.0017172523075714707,-0.0043073417618870735,0.7034353017807007,0.7107441425323486
1678872183553542273,13775,0,map,0.8773526000976563,-0.7035353393554687,0.1227835693359375,-0.0017172523075714707,-0.0043073417618870735,0.7034353017807007,0.7107441425323486
1678872183603578023,13782,0,map,0.8779459228515625,-0.6799246215820313,0.12252741241455078,-0.002481685020029545,-0.005094565916806459,0.7029208540916443,0.7112455368041992
1678872183653553624,13782,0,map,0.8779459228515625,-0.6799246215820313,0.12252741241455078,-0.002481685020029545,-0.005094565916806459,0.7029208540916443,0.7112455368041992
1678872183703560578,13787,0,map,0.8781827392578125,-0.6631693725585938,0.12206734466552735,-0.003493105061352253,-0.004497842863202095,0.702313244342804,0.7118452191352844
1678872183753540024,13787,0,map,0.8781827392578125,-0.6631693725585938,0.12206734466552735,-0.003493105061352253,-0.004497842863202095,0.702313244342804,0.7118452191352844
1678872183803569149,13794,0,map,0.8785928344726562,-0.6398599243164063,0.1217888412475586,-0.0036274560261517763,-0.0045974343083798885,0.7020014524459839,0.7121514678001404
1678872183853543167,13794,0,map,0.8785928344726562,-0.6398599243164063,0.1217888412475586,-0.0036274560261517763,-0.0045974343083798885,0.7020014524459839,0.7121514678001404
1678872183903566639,13799,0,map,0.8789368896484375,-0.6228434448242187,0.1215707778930664,-0.0057754297740757465,-0.005061945412307978,0.7010690569877625,0.7130520343780518
1678872183953558710,13799,0,map,0.8789368896484375,-0.6228434448242187,0.1215707778930664,-0.0057754297740757465,-0.005061945412307978,0.7010690569877625,0.7130520343780518
1678872184003552804,13799,0,map,0.8789368896484375,-0.6228434448242187,0.1215707778930664,-0.0057754297740757465,-0.005061945412307978,0.7010690569877625,0.7130520343780518
1678872184053571255,13806,0,map,0.8794949951171875,-0.5988091430664062,0.12120940399169922,-0.005703596863895655,-0.0033597839064896107,0.7008742094039917,0.7132541537284851
1678872184103552396,13806,0,map,0.8794949951171875,-0.5988091430664062,0.12120940399169922,-0.005703596863895655,-0.0033597839064896107,0.7008742094039917,0.7132541537284851
1678872184153545435,13806,0,map,0.8794949951171875,-0.5988091430664062,0.12120940399169922,-0.005703596863895655,-0.0033597839064896107,0.7008742094039917,0.7132541537284851
1678872184203546399,13806,0,map,0.8794949951171875,-0.5988091430664062,0.12120940399169922,-0.005703596863895655,-0.0033597839064896107,0.7008742094039917,0.7132541537284851
1678872184253575543,13811,0,map,0.879829345703125,-0.5812538452148438,0.1209764404296875,-0.005505883600562811,-0.003278416581451893,0.7004994750022888,0.7136241793632507
1678872184303557383,13811,0,map,0.879829345703125,-0.5812538452148438,0.1209764404296875,-0.005505883600562811,-0.003278416581451893,0.7004994750022888,0.7136241793632507
1678872184353550434,13811,0,map,0.879829345703125,-0.5812538452148438,0.1209764404296875,-0.005505883600562811,-0.003278416581451893,0.7004994750022888,0.7136241793632507
1678872184403549597,13811,0,map,0.879829345703125,-0.5812538452148438,0.1209764404296875,-0.005505883600562811,-0.003278416581451893,0.7004994750022888,0.7136241793632507
1678872184453585342,13818,0,map,0.8812876586914062,-0.5315986328125,0.12033335113525391,-0.005520744249224663,-0.002746680984273553,0.7001420259475708,0.7139769792556763
1678872184503558259,13818,0,map,0.8812876586914062,-0.5315986328125,0.12033335113525391,-0.005520744249224663,-0.002746680984273553,0.7001420259475708,0.7139769792556763
1678872184553539935,13818,0,map,0.8812876586914062,-0.5315986328125,0.12033335113525391,-0.005520744249224663,-0.002746680984273553,0.7001420259475708,0.7139769792556763
1678872184603575247,13825,0,map,0.8827465209960937,-0.489727294921875,0.11961615753173828,-0.004951195325702429,-0.0026731339748948812,0.7002843618392944,0.7138418555259705
1678872184653540581,13825,0,map,0.8827465209960937,-0.489727294921875,0.11961615753173828,-0.004951195325702429,-0.0026731339748948812,0.7002843618392944,0.7138418555259705
1678872184703542747,13825,0,map,0.8827465209960937,-0.489727294921875,0.11961615753173828,-0.004951195325702429,-0.0026731339748948812,0.7002843618392944,0.7138418555259705
1678872184753539379,13825,0,map,0.8827465209960937,-0.489727294921875,0.11961615753173828,-0.004951195325702429,-0.0026731339748948812,0.7002843618392944,0.7138418555259705
1678872184803578074,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872184853540127,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872184903541672,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872184953536463,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872185003538593,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872185053547467,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
